,age,country,gdp_for_year ($),population,salaries,sex,suicides/100k pop,suicides_no,sunshine_hours_per_year,year
10600,15-24 years,Slovenia,46352802766.0,106474,2307.1,female,0.94,1,1974.0,2012
10601,5-14 years,Slovenia,46352802766.0,95386,2307.1,male,0.0,0,1974.0,2012
10602,75+ years,Slovenia,48116256926.0,57600,2402.1,male,98.96,57,1974.0,2013
10603,55-74 years,Slovenia,48116256926.0,231859,2402.1,male,52.19,121,1974.0,2013
10604,35-54 years,Slovenia,48116256926.0,314098,2402.1,male,38.84,122,1974.0,2013
10605,25-34 years,Slovenia,48116256926.0,153170,2402.1,male,23.5,36,1974.0,2013
10606,15-24 years,Slovenia,48116256926.0,108938,2402.1,male,21.11,23,1974.0,2013
10607,75+ years,Slovenia,48116256926.0,110100,2402.1,female,18.17,20,1974.0,2013
10608,55-74 years,Slovenia,48116256926.0,245775,2402.1,female,15.46,38,1974.0,2013
10609,35-54 years,Slovenia,48116256926.0,295893,2402.1,female,6.08,18,1974.0,2013
10610,25-34 years,Slovenia,48116256926.0,139622,2402.1,female,5.73,8,1974.0,2013
10611,15-24 years,Slovenia,48116256926.0,102771,2402.1,female,1.95,2,1974.0,2013
10612,5-14 years,Slovenia,48116256926.0,96956,2402.1,male,1.03,1,1974.0,2013
10613,5-14 years,Slovenia,48116256926.0,91494,2402.1,female,0.0,0,1974.0,2013
10614,75+ years,Slovenia,49904928335.0,59850,2441.0,male,85.21,51,1974.0,2014
10615,55-74 years,Slovenia,49904928335.0,236325,2441.0,male,46.55,110,1974.0,2014
10616,35-54 years,Slovenia,49904928335.0,314707,2441.0,male,36.22,114,1974.0,2014
10617,25-34 years,Slovenia,49904928335.0,149299,2441.0,male,22.1,33,1974.0,2014
10618,15-24 years,Slovenia,49904928335.0,105581,2441.0,male,15.15,16,1974.0,2014
10619,75+ years,Slovenia,49904928335.0,112058,2441.0,female,13.39,15,1974.0,2014
10620,55-74 years,Slovenia,49904928335.0,249169,2441.0,female,8.43,21,1974.0,2014
10621,35-54 years,Slovenia,49904928335.0,295872,2441.0,female,7.1,21,1974.0,2014
10622,15-24 years,Slovenia,49904928335.0,99794,2441.0,female,3.01,3,1974.0,2014
10623,25-34 years,Slovenia,49904928335.0,136448,2441.0,female,2.2,3,1974.0,2014
10624,5-14 years,Slovenia,49904928335.0,99080,2441.0,male,1.01,1,1974.0,2014
10625,5-14 years,Slovenia,49904928335.0,93603,2441.0,female,0.0,0,1974.0,2014
10626,75+ years,Slovenia,43072415017.0,62345,2066.4,male,99.45,62,1974.0,2015
10627,55-74 years,Slovenia,43072415017.0,239919,2066.4,male,50.02,120,1974.0,2015
10628,35-54 years,Slovenia,43072415017.0,315248,2066.4,male,33.62,106,1974.0,2015
10629,25-34 years,Slovenia,43072415017.0,144722,2066.4,male,20.04,29,1974.0,2015
10630,75+ years,Slovenia,43072415017.0,114010,2066.4,female,16.67,19,1974.0,2015
10631,55-74 years,Slovenia,43072415017.0,252261,2066.4,female,15.86,40,1974.0,2015
10632,15-24 years,Slovenia,43072415017.0,103331,2066.4,male,13.55,14,1974.0,2015
10633,35-54 years,Slovenia,43072415017.0,295637,2066.4,female,7.78,23,1974.0,2015
10634,25-34 years,Slovenia,43072415017.0,132806,2066.4,female,3.76,5,1974.0,2015
10635,15-24 years,Slovenia,43072415017.0,97579,2066.4,female,3.07,3,1974.0,2015
10636,5-14 years,Slovenia,43072415017.0,101184,2066.4,male,0.99,1,1974.0,2015
10637,5-14 years,Slovenia,43072415017.0,95590,2066.4,female,0.0,0,1974.0,2015
10698,75+ years,Spain,535000000000.0,785000,1249.6,male,51.46,404,2755.333333,1990
10699,55-74 years,Spain,535000000000.0,3421900,1249.6,male,19.46,666,2755.333333,1990
10700,75+ years,Spain,535000000000.0,1359100,1249.6,female,12.88,175,2755.333333,1990
10701,25-34 years,Spain,535000000000.0,3053500,1249.6,male,10.64,325,2755.333333,1990
10702,35-54 years,Spain,535000000000.0,4525600,1249.6,male,10.63,481,2755.333333,1990
10703,55-74 years,Spain,535000000000.0,3971400,1249.6,female,7.76,308,2755.333333,1990
10704,15-24 years,Spain,535000000000.0,3371500,1249.6,male,7.12,240,2755.333333,1990
10705,35-54 years,Spain,535000000000.0,4584100,1249.6,female,3.73,171,2755.333333,1990
10706,25-34 years,Spain,535000000000.0,3001500,1249.6,female,3.0,90,2755.333333,1990
10707,15-24 years,Spain,535000000000.0,3206700,1249.6,female,1.68,54,2755.333333,1990
10708,5-14 years,Spain,535000000000.0,2878900,1249.6,male,0.66,19,2755.333333,1990
10709,5-14 years,Spain,535000000000.0,2702200,1249.6,female,0.22,6,2755.333333,1990
10710,75+ years,Spain,576000000000.0,795900,1326.2,male,43.98,350,2755.333333,1991
10711,55-74 years,Spain,576000000000.0,3467000,1326.2,male,21.11,732,2755.333333,1991
10712,75+ years,Spain,576000000000.0,1384500,1326.2,female,12.42,172,2755.333333,1991
10713,25-34 years,Spain,576000000000.0,3119800,1326.2,male,10.45,326,2755.333333,1991
10714,35-54 years,Spain,576000000000.0,4568000,1326.2,male,10.35,473,2755.333333,1991
10715,55-74 years,Spain,576000000000.0,4013100,1326.2,female,7.45,299,2755.333333,1991
10716,15-24 years,Spain,576000000000.0,3364700,1326.2,male,7.07,238,2755.333333,1991
10717,35-54 years,Spain,576000000000.0,4620300,1326.2,female,3.2,148,2755.333333,1991
10718,25-34 years,Spain,576000000000.0,3059300,1326.2,female,2.68,82,2755.333333,1991
10719,15-24 years,Spain,576000000000.0,3196500,1326.2,female,2.22,71,2755.333333,1991
10720,5-14 years,Spain,576000000000.0,2770700,1326.2,male,0.72,20,2755.333333,1991
10721,5-14 years,Spain,576000000000.0,2598300,1326.2,female,0.19,5,2755.333333,1991
10722,75+ years,Spain,629000000000.0,812200,1522.2,male,48.02,390,2755.333333,1992
10723,55-74 years,Spain,629000000000.0,3495400,1522.2,male,18.74,655,2755.333333,1992
10724,25-34 years,Spain,629000000000.0,3155200,1522.2,male,10.71,338,2755.333333,1992
10725,35-54 years,Spain,629000000000.0,4623700,1522.2,male,10.6,490,2755.333333,1992
10726,75+ years,Spain,629000000000.0,1432300,1522.2,female,10.54,151,2755.333333,1992
10727,15-24 years,Spain,629000000000.0,3331200,1522.2,male,6.75,225,2755.333333,1992
10728,55-74 years,Spain,629000000000.0,4048900,1522.2,female,6.5,263,2755.333333,1992
10729,35-54 years,Spain,629000000000.0,4685500,1522.2,female,3.35,157,2755.333333,1992
10730,25-34 years,Spain,629000000000.0,3104800,1522.2,female,2.13,66,2755.333333,1992
10731,15-24 years,Spain,629000000000.0,3175900,1522.2,female,1.32,42,2755.333333,1992
10732,5-14 years,Spain,629000000000.0,2647400,1522.2,male,0.23,6,2755.333333,1992
10733,5-14 years,Spain,629000000000.0,2488400,1522.2,female,0.12,3,2755.333333,1992
10734,75+ years,Spain,524000000000.0,838900,1457.3,male,43.63,366,2755.333333,1993
10735,55-74 years,Spain,524000000000.0,3563100,1457.3,male,19.37,690,2755.333333,1993
10736,35-54 years,Spain,524000000000.0,4692900,1457.3,male,12.53,588,2755.333333,1993
10737,25-34 years,Spain,524000000000.0,3122600,1457.3,male,12.07,377,2755.333333,1993
10738,75+ years,Spain,524000000000.0,1469100,1457.3,female,9.8,144,2755.333333,1993
10739,15-24 years,Spain,524000000000.0,3354900,1457.3,male,7.33,246,2755.333333,1993
10740,55-74 years,Spain,524000000000.0,4089500,1457.3,female,7.21,295,2755.333333,1993
10741,35-54 years,Spain,524000000000.0,4741500,1457.3,female,3.54,168,2755.333333,1993
10742,25-34 years,Spain,524000000000.0,3057000,1457.3,female,3.01,92,2755.333333,1993
10743,15-24 years,Spain,524000000000.0,3210400,1457.3,female,1.65,53,2755.333333,1993
10744,5-14 years,Spain,524000000000.0,2554000,1457.3,male,0.63,16,2755.333333,1993
10745,5-14 years,Spain,524000000000.0,2428200,1457.3,female,0.08,2,2755.333333,1993
10746,75+ years,Spain,529000000000.0,857200,1556.4,male,44.45,381,2755.333333,1994
10747,55-74 years,Spain,529000000000.0,3579300,1556.4,male,20.65,739,2755.333333,1994
10748,25-34 years,Spain,529000000000.0,3161200,1556.4,male,13.22,418,2755.333333,1994
10749,35-54 years,Spain,529000000000.0,4783200,1556.4,male,13.13,628,2755.333333,1994
10750,75+ years,Spain,529000000000.0,1502900,1556.4,female,9.98,150,2755.333333,1994
10751,15-24 years,Spain,529000000000.0,3334000,1556.4,male,7.59,253,2755.333333,1994
10752,55-74 years,Spain,529000000000.0,4103900,1556.4,female,6.97,286,2755.333333,1994
10753,35-54 years,Spain,529000000000.0,4829500,1556.4,female,3.48,168,2755.333333,1994
10754,25-34 years,Spain,529000000000.0,3089200,1556.4,female,2.59,80,2755.333333,1994
10755,15-24 years,Spain,529000000000.0,3190200,1556.4,female,1.76,56,2755.333333,1994
10756,5-14 years,Spain,529000000000.0,2447200,1556.4,male,0.41,10,2755.333333,1994
10757,5-14 years,Spain,529000000000.0,2325300,1556.4,female,0.09,2,2755.333333,1994
10758,75+ years,Spain,613000000000.0,880700,1786.3,male,45.08,397,2755.333333,1995
10759,55-74 years,Spain,613000000000.0,3583900,1786.3,male,20.03,718,2755.333333,1995
10760,25-34 years,Spain,613000000000.0,3196300,1786.3,male,12.45,398,2755.333333,1995
10761,35-54 years,Spain,613000000000.0,4882200,1786.3,male,12.29,600,2755.333333,1995
10762,75+ years,Spain,613000000000.0,1541300,1786.3,female,10.25,158,2755.333333,1995
10763,15-24 years,Spain,613000000000.0,3297800,1786.3,male,8.7,287,2755.333333,1995
10764,55-74 years,Spain,613000000000.0,4106700,1786.3,female,6.65,273,2755.333333,1995
10765,35-54 years,Spain,613000000000.0,4928000,1786.3,female,3.71,183,2755.333333,1995
10766,25-34 years,Spain,613000000000.0,3118000,1786.3,female,2.21,69,2755.333333,1995
10767,15-24 years,Spain,613000000000.0,3156100,1786.3,female,2.06,65,2755.333333,1995
10768,5-14 years,Spain,613000000000.0,2351100,1786.3,male,0.34,8,2755.333333,1995
10769,5-14 years,Spain,613000000000.0,2233200,1786.3,female,0.04,1,2755.333333,1995
10770,75+ years,Spain,641000000000.0,909200,1810.0,male,44.32,403,2755.333333,1996
10771,55-74 years,Spain,641000000000.0,3585800,1810.0,male,19.97,716,2755.333333,1996
10772,35-54 years,Spain,641000000000.0,4980500,1810.0,male,12.91,643,2755.333333,1996
10773,25-34 years,Spain,641000000000.0,3228500,1810.0,male,12.58,406,2755.333333,1996
10774,75+ years,Spain,641000000000.0,1585000,1810.0,female,10.16,161,2755.333333,1996
10775,15-24 years,Spain,641000000000.0,3245600,1810.0,male,8.57,278,2755.333333,1996
10776,55-74 years,Spain,641000000000.0,4106800,1810.0,female,7.26,298,2755.333333,1996
10777,35-54 years,Spain,641000000000.0,5026000,1810.0,female,4.42,222,2755.333333,1996
10778,25-34 years,Spain,641000000000.0,3144900,1810.0,female,3.5,110,2755.333333,1996
10779,15-24 years,Spain,641000000000.0,3106900,1810.0,female,2.25,70,2755.333333,1996
10780,5-14 years,Spain,641000000000.0,2153000,1810.0,female,0.37,8,2755.333333,1996
10781,5-14 years,Spain,641000000000.0,2269000,1810.0,male,0.22,5,2755.333333,1996
10782,75+ years,Spain,589000000000.0,942200,1662.8,male,49.25,464,2755.333333,1997
10783,55-74 years,Spain,589000000000.0,3593200,1662.8,male,19.54,702,2755.333333,1997
10784,35-54 years,Spain,589000000000.0,5072000,1662.8,male,13.27,673,2755.333333,1997
10785,25-34 years,Spain,589000000000.0,3257100,1662.8,male,12.93,421,2755.333333,1997
10786,75+ years,Spain,589000000000.0,1633100,1662.8,female,11.39,186,2755.333333,1997
10787,15-24 years,Spain,589000000000.0,3177500,1662.8,male,8.09,257,2755.333333,1997
10788,55-74 years,Spain,589000000000.0,4112300,1662.8,female,7.1,292,2755.333333,1997
10789,35-54 years,Spain,589000000000.0,5117000,1662.8,female,4.05,207,2755.333333,1997
10790,25-34 years,Spain,589000000000.0,3169000,1662.8,female,2.75,87,2755.333333,1997
10791,15-24 years,Spain,589000000000.0,3042300,1662.8,female,2.3,70,2755.333333,1997
10792,5-14 years,Spain,589000000000.0,2202500,1662.8,male,0.41,9,2755.333333,1997
10793,5-14 years,Spain,589000000000.0,2086800,1662.8,female,0.24,5,2755.333333,1997
10794,75+ years,Spain,617000000000.0,977600,1673.5,male,46.13,451,2755.333333,1998
10795,55-74 years,Spain,617000000000.0,3602900,1673.5,male,19.48,702,2755.333333,1998
10796,25-34 years,Spain,617000000000.0,3282800,1673.5,male,13.49,443,2755.333333,1998
10797,35-54 years,Spain,617000000000.0,5160800,1673.5,male,12.59,650,2755.333333,1998
10798,75+ years,Spain,617000000000.0,1683900,1673.5,female,9.2,155,2755.333333,1998
10799,15-24 years,Spain,617000000000.0,3095400,1673.5,male,8.04,249,2755.333333,1998
10800,55-74 years,Spain,617000000000.0,4120800,1673.5,female,6.24,257,2755.333333,1998
10801,35-54 years,Spain,617000000000.0,5204500,1673.5,female,3.9,203,2755.333333,1998
10802,25-34 years,Spain,617000000000.0,3190600,1673.5,female,3.1,99,2755.333333,1998
10803,15-24 years,Spain,617000000000.0,2963300,1673.5,female,1.48,44,2755.333333,1998
10804,5-14 years,Spain,617000000000.0,2030500,1673.5,female,0.2,4,2755.333333,1998
10805,5-14 years,Spain,617000000000.0,2145800,1673.5,male,0.19,4,2755.333333,1998
10806,75+ years,Spain,633000000000.0,1030780,1618.8,male,43.95,453,2755.333333,1999
10807,55-74 years,Spain,633000000000.0,3645758,1618.8,male,18.68,681,2755.333333,1999
10808,35-54 years,Spain,633000000000.0,5278476,1618.8,male,13.05,689,2755.333333,1999
10809,25-34 years,Spain,633000000000.0,3349113,1618.8,male,10.99,368,2755.333333,1999
10810,75+ years,Spain,633000000000.0,1752702,1618.8,female,9.76,171,2755.333333,1999
10811,55-74 years,Spain,633000000000.0,4152474,1618.8,female,7.44,309,2755.333333,1999
10812,15-24 years,Spain,633000000000.0,3024035,1618.8,male,7.21,218,2755.333333,1999
10813,35-54 years,Spain,633000000000.0,5320218,1618.8,female,3.83,204,2755.333333,1999
10814,15-24 years,Spain,633000000000.0,2890218,1618.8,female,2.11,61,2755.333333,1999
10815,25-34 years,Spain,633000000000.0,3242804,1618.8,female,1.97,64,2755.333333,1999
10816,5-14 years,Spain,633000000000.0,2109838,1618.8,male,0.09,2,2755.333333,1999
10817,5-14 years,Spain,633000000000.0,1992855,1618.8,female,0.0,0,2755.333333,1999
10818,75+ years,Spain,595000000000.0,1085540,1435.0,male,44.95,488,2755.333333,2000
10819,55-74 years,Spain,595000000000.0,3711409,1435.0,male,19.13,710,2755.333333,2000
10820,35-54 years,Spain,595000000000.0,5461859,1435.0,male,13.59,742,2755.333333,2000
10821,25-34 years,Spain,595000000000.0,3377214,1435.0,male,11.84,400,2755.333333,2000
10822,75+ years,Spain,595000000000.0,1821548,1435.0,female,9.06,165,2755.333333,2000
10823,15-24 years,Spain,595000000000.0,2984879,1435.0,male,7.67,229,2755.333333,2000
10824,55-74 years,Spain,595000000000.0,4176546,1435.0,female,6.82,285,2755.333333,2000
10825,35-54 years,Spain,595000000000.0,5498932,1435.0,female,3.93,216,2755.333333,2000
10826,25-34 years,Spain,595000000000.0,3274904,1435.0,female,3.27,107,2755.333333,2000
10827,15-24 years,Spain,595000000000.0,2846326,1435.0,female,1.51,43,2755.333333,2000
10828,5-14 years,Spain,595000000000.0,2096540,1435.0,male,0.29,6,2755.333333,2000
10829,5-14 years,Spain,595000000000.0,1984299,1435.0,female,0.15,3,2755.333333,2000
10830,75+ years,Spain,626000000000.0,1126029,1439.9,male,41.03,462,2755.333333,2001
10831,55-74 years,Spain,626000000000.0,3750171,1439.9,male,17.55,658,2755.333333,2001
10832,35-54 years,Spain,626000000000.0,5607814,1439.9,male,12.52,702,2755.333333,2001
10833,25-34 years,Spain,626000000000.0,3456947,1439.9,male,11.77,407,2755.333333,2001
10834,75+ years,Spain,626000000000.0,1873657,1439.9,female,8.54,160,2755.333333,2001
10835,15-24 years,Spain,626000000000.0,2913033,1439.9,male,6.66,194,2755.333333,2001
10836,55-74 years,Spain,626000000000.0,4211088,1439.9,female,5.41,228,2755.333333,2001
10837,35-54 years,Spain,626000000000.0,5635311,1439.9,female,4.15,234,2755.333333,2001
10838,25-34 years,Spain,626000000000.0,3333937,1439.9,female,2.79,93,2755.333333,2001
10839,15-24 years,Spain,626000000000.0,2774641,1439.9,female,1.44,40,2755.333333,2001
10840,5-14 years,Spain,626000000000.0,2070400,1439.9,male,0.34,7,2755.333333,2001
10841,5-14 years,Spain,626000000000.0,1960476,1439.9,female,0.2,4,2755.333333,2001
10842,75+ years,Spain,705000000000.0,1171341,1573.7,male,42.52,498,2755.333333,2002
10843,55-74 years,Spain,705000000000.0,3804296,1573.7,male,18.08,688,2755.333333,2002
10844,35-54 years,Spain,705000000000.0,5784305,1573.7,male,13.0,752,2755.333333,2002
10845,25-34 years,Spain,705000000000.0,3566812,1573.7,male,11.61,414,2755.333333,2002
10846,75+ years,Spain,705000000000.0,1934508,1573.7,female,7.96,154,2755.333333,2002
10847,15-24 years,Spain,705000000000.0,2855801,1573.7,male,6.86,196,2755.333333,2002
10848,55-74 years,Spain,705000000000.0,4260724,1573.7,female,6.29,268,2755.333333,2002
10849,35-54 years,Spain,705000000000.0,5794565,1573.7,female,4.23,245,2755.333333,2002
10850,25-34 years,Spain,705000000000.0,3417162,1573.7,female,3.01,103,2755.333333,2002
10851,15-24 years,Spain,705000000000.0,2719911,1573.7,female,1.69,46,2755.333333,2002
10852,5-14 years,Spain,705000000000.0,2069866,1573.7,male,0.34,7,2755.333333,2002
10853,5-14 years,Spain,705000000000.0,1961320,1573.7,female,0.05,1,2755.333333,2002
10854,75+ years,Spain,907000000000.0,1219166,1937.0,male,42.9,523,2755.333333,2003
10855,55-74 years,Spain,907000000000.0,3855429,1937.0,male,17.53,676,2755.333333,2003
10856,35-54 years,Spain,907000000000.0,5955985,1937.0,male,13.42,799,2755.333333,2003
10857,25-34 years,Spain,907000000000.0,3667417,1937.0,male,12.52,459,2755.333333,2003
10858,75+ years,Spain,907000000000.0,1997884,1937.0,female,8.11,162,2755.333333,2003
10859,15-24 years,Spain,907000000000.0,2795116,1937.0,male,6.83,191,2755.333333,2003
10860,55-74 years,Spain,907000000000.0,4309104,1937.0,female,5.8,250,2755.333333,2003
10861,35-54 years,Spain,907000000000.0,5948492,1937.0,female,4.47,266,2755.333333,2003
10862,25-34 years,Spain,907000000000.0,3492577,1937.0,female,2.66,93,2755.333333,2003
10863,15-24 years,Spain,907000000000.0,2663400,1937.0,female,2.1,56,2755.333333,2003
10864,5-14 years,Spain,907000000000.0,2075819,1937.0,male,0.1,2,2755.333333,2003
10865,5-14 years,Spain,907000000000.0,1967167,1937.0,female,0.05,1,2755.333333,2003
10866,75+ years,Spain,1070000000000.0,1269270,2184.3,male,39.24,498,2755.333333,2004
10867,55-74 years,Spain,1070000000000.0,3906640,2184.3,male,16.87,659,2755.333333,2004
10868,35-54 years,Spain,1070000000000.0,6135485,2184.3,male,14.46,887,2755.333333,2004
10869,25-34 years,Spain,1070000000000.0,3758199,2184.3,male,11.2,421,2755.333333,2004
10870,75+ years,Spain,1070000000000.0,2064141,2184.3,female,8.87,183,2755.333333,2004
10871,15-24 years,Spain,1070000000000.0,2735115,2184.3,male,6.4,175,2755.333333,2004
10872,55-74 years,Spain,1070000000000.0,4356779,2184.3,female,5.99,261,2755.333333,2004
10873,35-54 years,Spain,1070000000000.0,6105697,2184.3,female,4.37,267,2755.333333,2004
10874,25-34 years,Spain,1070000000000.0,3558696,2184.3,female,2.5,89,2755.333333,2004
10875,15-24 years,Spain,1070000000000.0,2605983,2184.3,female,2.15,56,2755.333333,2004
10876,5-14 years,Spain,1070000000000.0,2084465,2184.3,male,0.53,11,2755.333333,2004
10877,5-14 years,Spain,1070000000000.0,1975353,2184.3,female,0.05,1,2755.333333,2004
10878,75+ years,Spain,1160000000000.0,1321048,2271.8,male,38.45,508,2755.333333,2005
10879,55-74 years,Spain,1160000000000.0,3959581,2271.8,male,16.74,663,2755.333333,2005
10880,35-54 years,Spain,1160000000000.0,6325167,2271.8,male,13.11,829,2755.333333,2005
10881,25-34 years,Spain,1160000000000.0,3844965,2271.8,male,10.46,402,2755.333333,2005
10882,75+ years,Spain,1160000000000.0,2131394,2271.8,female,7.79,166,2755.333333,2005
10883,55-74 years,Spain,1160000000000.0,4405181,2271.8,female,6.29,277,2755.333333,2005
10884,15-24 years,Spain,1160000000000.0,2683966,2271.8,male,6.11,164,2755.333333,2005
10885,35-54 years,Spain,1160000000000.0,6266642,2271.8,female,3.64,228,2755.333333,2005
10886,25-34 years,Spain,1160000000000.0,3615897,2271.8,female,3.24,117,2755.333333,2005
10887,15-24 years,Spain,1160000000000.0,2553272,2271.8,female,1.49,38,2755.333333,2005
10888,5-14 years,Spain,1160000000000.0,2099387,2271.8,male,0.19,4,2755.333333,2005
10889,5-14 years,Spain,1160000000000.0,1988979,2271.8,female,0.15,3,2755.333333,2005
10890,75+ years,Spain,1260000000000.0,1374287,2366.7,male,35.73,491,2755.333333,2006
10891,55-74 years,Spain,1260000000000.0,4010241,2366.7,male,16.86,676,2755.333333,2006
10892,35-54 years,Spain,1260000000000.0,6515790,2366.7,male,12.62,822,2755.333333,2006
10893,25-34 years,Spain,1260000000000.0,3903848,2366.7,male,9.43,368,2755.333333,2006
10894,75+ years,Spain,1260000000000.0,2199499,2366.7,female,6.55,144,2755.333333,2006
10895,15-24 years,Spain,1260000000000.0,2635454,2366.7,male,5.81,153,2755.333333,2006
10896,55-74 years,Spain,1260000000000.0,4450959,2366.7,female,4.88,217,2755.333333,2006
10897,35-54 years,Spain,1260000000000.0,6427029,2366.7,female,3.81,245,2755.333333,2006
10898,25-34 years,Spain,1260000000000.0,3653351,2366.7,female,2.38,87,2755.333333,2006
10899,15-24 years,Spain,1260000000000.0,2504340,2366.7,female,1.56,39,2755.333333,2006
10900,5-14 years,Spain,1260000000000.0,2011294,2366.7,female,0.15,3,2755.333333,2006
10901,5-14 years,Spain,1260000000000.0,2122756,2366.7,male,0.09,2,2755.333333,2006
10902,75+ years,Spain,1480000000000.0,1424885,2704.0,male,37.62,536,2755.333333,2007
