,age,country,gdp_for_year ($),population,salaries,sex,suicides/100k pop,suicides_no,sunshine_hours_per_year,year
7919,35-54 years,Malta,4331870648.0,58158.0,962.0,male,2.0,9.0,3054.0,2001.0
7920,15-24 years,Malta,4331870648.0,30318.0,962.0,male,2.0,4.0,3054.0,2001.0
7921,25-34 years,Malta,4331870648.0,26449.0,962.0,male,2.0,3.0,3054.0,2001.0
7922,75+ years,Malta,4331870648.0,12003.0,962.0,female,1.0,1.0,3054.0,2001.0
7923,35-54 years,Malta,4331870648.0,57647.0,962.0,female,1.0,3.0,3054.0,2001.0
7924,25-34 years,Malta,4331870648.0,25332.0,962.0,female,1.0,1.0,3054.0,2001.0
7925,15-24 years,Malta,4331870648.0,28539.0,962.0,female,1.0,1.0,3054.0,2001.0
7926,55-74 years,Malta,4331870648.0,37731.0,962.0,female,1.0,1.0,3054.0,2001.0
7927,5-14 years,Malta,4331870648.0,26275.0,962.0,female,0.0,0.0,3054.0,2001.0
7928,5-14 years,Malta,4331870648.0,27860.0,962.0,male,0.0,0.0,3054.0,2001.0
7929,75+ years,Malta,4331870648.0,7901.0,962.0,male,0.0,0.0,3054.0,2001.0
7930,25-34 years,Malta,4689832690.0,27382.0,1032.7,male,2.0,3.0,3054.0,2002.0
7931,55-74 years,Malta,4689832690.0,33995.0,1032.7,male,1.0,3.0,3054.0,2002.0
7932,35-54 years,Malta,4689832690.0,57735.0,1032.7,male,1.0,5.0,3054.0,2002.0
7933,75+ years,Malta,4689832690.0,12453.0,1032.7,female,1.0,1.0,3054.0,2002.0
7934,25-34 years,Malta,4689832690.0,26071.0,1032.7,female,1.0,2.0,3054.0,2002.0
7935,55-74 years,Malta,4689832690.0,39275.0,1032.7,female,1.0,3.0,3054.0,2002.0
7936,35-54 years,Malta,4689832690.0,57093.0,1032.7,female,1.0,2.0,3054.0,2002.0
7937,15-24 years,Malta,4689832690.0,28419.0,1032.7,female,0.0,0.0,3054.0,2002.0
7938,5-14 years,Malta,4689832690.0,26052.0,1032.7,female,0.0,0.0,3054.0,2002.0
7939,15-24 years,Malta,4689832690.0,30264.0,1032.7,male,0.0,0.0,3054.0,2002.0
7940,5-14 years,Malta,4689832690.0,27603.0,1032.7,male,0.0,0.0,3054.0,2002.0
7941,75+ years,Malta,4689832690.0,8114.0,1032.7,male,0.0,0.0,3054.0,2002.0
7942,75+ years,Malta,5456583589.0,8244.0,1294.0,male,3.0,2.0,3054.0,2003.0
7943,25-34 years,Malta,5456583589.0,28256.0,1294.0,male,3.0,6.0,3054.0,2003.0
7944,55-74 years,Malta,5456583589.0,35758.0,1294.0,male,2.0,4.0,3054.0,2003.0
7945,35-54 years,Malta,5456583589.0,57171.0,1294.0,male,1.0,4.0,3054.0,2003.0
7946,25-34 years,Malta,5456583589.0,26726.0,1294.0,female,1.0,1.0,3054.0,2003.0
7947,15-24 years,Malta,5456583589.0,30207.0,1294.0,male,1.0,1.0,3054.0,2003.0
7948,55-74 years,Malta,5456583589.0,40926.0,1294.0,female,1.0,1.0,3054.0,2003.0
7949,35-54 years,Malta,5456583589.0,56431.0,1294.0,female,1.0,1.0,3054.0,2003.0
7950,15-24 years,Malta,5456583589.0,28425.0,1294.0,female,0.0,0.0,3054.0,2003.0
7951,5-14 years,Malta,5456583589.0,25606.0,1294.0,female,0.0,0.0,3054.0,2003.0
7952,75+ years,Malta,5456583589.0,12812.0,1294.0,female,0.0,0.0,3054.0,2003.0
7953,5-14 years,Malta,5456583589.0,27223.0,1294.0,male,0.0,0.0,3054.0,2003.0
7954,75+ years,Malta,6062780269.0,8419.0,1445.3,male,3.0,2.0,3054.0,2004.0
7955,75+ years,Malta,6062780269.0,13109.0,1445.3,female,2.0,2.0,3054.0,2004.0
7956,55-74 years,Malta,6062780269.0,37496.0,1445.3,male,2.0,4.0,3054.0,2004.0
7957,35-54 years,Malta,6062780269.0,56670.0,1445.3,male,2.0,6.0,3054.0,2004.0
7958,35-54 years,Malta,6062780269.0,55890.0,1445.3,female,1.0,4.0,3054.0,2004.0
7959,15-24 years,Malta,6062780269.0,28457.0,1445.3,female,1.0,2.0,3054.0,2004.0
7960,15-24 years,Malta,6062780269.0,30133.0,1445.3,male,1.0,2.0,3054.0,2004.0
7961,55-74 years,Malta,6062780269.0,42492.0,1445.3,female,1.0,2.0,3054.0,2004.0
7962,25-34 years,Malta,6062780269.0,27498.0,1445.3,female,0.0,0.0,3054.0,2004.0
7963,5-14 years,Malta,6062780269.0,25007.0,1445.3,female,0.0,0.0,3054.0,2004.0
7964,25-34 years,Malta,6062780269.0,29132.0,1445.3,male,0.0,0.0,3054.0,2004.0
7965,5-14 years,Malta,6062780269.0,26615.0,1445.3,male,0.0,0.0,3054.0,2004.0
7966,75+ years,Malta,6394851387.0,8723.0,1485.7,male,4.0,3.0,3054.0,2005.0
7967,35-54 years,Malta,6394851387.0,56364.0,1485.7,male,2.0,8.0,3054.0,2005.0
7968,55-74 years,Malta,6394851387.0,39592.0,1485.7,male,2.0,4.0,3054.0,2005.0
7969,35-54 years,Malta,6394851387.0,55449.0,1485.7,female,1.0,2.0,3054.0,2005.0
7970,25-34 years,Malta,6394851387.0,29584.0,1485.7,male,1.0,1.0,3054.0,2005.0
7971,55-74 years,Malta,6394851387.0,44074.0,1485.7,female,1.0,1.0,3054.0,2005.0
7972,15-24 years,Malta,6394851387.0,28404.0,1485.7,female,0.0,0.0,3054.0,2005.0
7973,25-34 years,Malta,6394851387.0,27895.0,1485.7,female,0.0,0.0,3054.0,2005.0
7974,5-14 years,Malta,6394851387.0,24481.0,1485.7,female,0.0,0.0,3054.0,2005.0
7975,75+ years,Malta,6394851387.0,13684.0,1485.7,female,0.0,0.0,3054.0,2005.0
7976,15-24 years,Malta,6394851387.0,29930.0,1485.7,male,0.0,0.0,3054.0,2005.0
7977,5-14 years,Malta,6394851387.0,25931.0,1485.7,male,0.0,0.0,3054.0,2005.0
7978,75+ years,Malta,6757119558.0,9015.0,1558.6,male,4.0,3.0,3054.0,2006.0
7979,35-54 years,Malta,6757119558.0,56268.0,1558.6,male,2.0,8.0,3054.0,2006.0
7980,15-24 years,Malta,6757119558.0,29634.0,1558.6,male,2.0,3.0,3054.0,2006.0
7981,25-34 years,Malta,6757119558.0,29744.0,1558.6,male,2.0,3.0,3054.0,2006.0
7982,55-74 years,Malta,6757119558.0,41468.0,1558.6,male,1.0,4.0,3054.0,2006.0
7983,35-54 years,Malta,6757119558.0,55069.0,1558.6,female,1.0,3.0,3054.0,2006.0
7984,55-74 years,Malta,6757119558.0,45421.0,1558.6,female,1.0,2.0,3054.0,2006.0
7985,15-24 years,Malta,6757119558.0,28188.0,1558.6,female,0.0,0.0,3054.0,2006.0
7986,25-34 years,Malta,6757119558.0,27929.0,1558.6,female,0.0,0.0,3054.0,2006.0
7987,5-14 years,Malta,6757119558.0,23826.0,1558.6,female,0.0,0.0,3054.0,2006.0
7988,75+ years,Malta,6757119558.0,14319.0,1558.6,female,0.0,0.0,3054.0,2006.0
7989,5-14 years,Malta,6757119558.0,25157.0,1558.6,male,0.0,0.0,3054.0,2006.0
7990,35-54 years,Malta,7880509171.0,56285.0,1752.0,male,3.0,12.0,3054.0,2007.0
7991,25-34 years,Malta,7880509171.0,30315.0,1752.0,male,2.0,5.0,3054.0,2007.0
7992,55-74 years,Malta,7880509171.0,42777.0,1752.0,male,2.0,5.0,3054.0,2007.0
7993,75+ years,Malta,7880509171.0,9256.0,1752.0,male,2.0,1.0,3054.0,2007.0
7994,15-24 years,Malta,7880509171.0,29328.0,1752.0,male,1.0,2.0,3054.0,2007.0
7995,75+ years,Malta,7880509171.0,14886.0,1752.0,female,1.0,1.0,3054.0,2007.0
7996,15-24 years,Malta,7880509171.0,27895.0,1752.0,female,0.0,0.0,3054.0,2007.0
7997,25-34 years,Malta,7880509171.0,28335.0,1752.0,female,0.0,0.0,3054.0,2007.0
7998,35-54 years,Malta,7880509171.0,54855.0,1752.0,female,0.0,0.0,3054.0,2007.0
7999,5-14 years,Malta,7880509171.0,22938.0,1752.0,female,0.0,0.0,3054.0,2007.0
8000,55-74 years,Malta,7880509171.0,46412.0,1752.0,female,0.0,0.0,3054.0,2007.0
8001,5-14 years,Malta,7880509171.0,24299.0,1752.0,male,0.0,0.0,3054.0,2007.0
8002,75+ years,Malta,8977149553.0,9566.0,1923.7,male,2.0,1.0,3054.0,2008.0
8003,55-74 years,Malta,8977149553.0,44053.0,1923.7,male,1.0,4.0,3054.0,2008.0
8004,35-54 years,Malta,8977149553.0,56340.0,1923.7,male,1.0,5.0,3054.0,2008.0
8005,35-54 years,Malta,8977149553.0,54846.0,1923.7,female,1.0,2.0,3054.0,2008.0
8006,15-24 years,Malta,8977149553.0,29288.0,1923.7,male,1.0,1.0,3054.0,2008.0
8007,25-34 years,Malta,8977149553.0,31016.0,1923.7,male,1.0,1.0,3054.0,2008.0
8008,15-24 years,Malta,8977149553.0,27700.0,1923.7,female,0.0,0.0,3054.0,2008.0
8009,25-34 years,Malta,8977149553.0,28817.0,1923.7,female,0.0,0.0,3054.0,2008.0
8010,5-14 years,Malta,8977149553.0,22214.0,1923.7,female,0.0,0.0,3054.0,2008.0
8011,55-74 years,Malta,8977149553.0,47402.0,1923.7,female,0.0,0.0,3054.0,2008.0
8012,75+ years,Malta,8977149553.0,15479.0,1923.7,female,0.0,0.0,3054.0,2008.0
8013,5-14 years,Malta,8977149553.0,23474.0,1923.7,male,0.0,0.0,3054.0,2008.0
8014,25-34 years,Malta,8528202278.0,31502.0,2418.9,male,3.0,9.0,3054.0,2009.0
8015,75+ years,Malta,8528202278.0,9840.0,2418.9,male,3.0,2.0,3054.0,2009.0
8016,55-74 years,Malta,8528202278.0,45352.0,2418.9,male,2.0,9.0,3054.0,2009.0
8017,35-54 years,Malta,8528202278.0,56425.0,2418.9,male,2.0,10.0,3054.0,2009.0
8018,15-24 years,Malta,8528202278.0,29462.0,2418.9,male,2.0,3.0,3054.0,2009.0
8019,25-34 years,Malta,8528202278.0,29150.0,2418.9,female,1.0,2.0,3054.0,2009.0
8020,15-24 years,Malta,8528202278.0,27616.0,2418.9,female,1.0,1.0,3054.0,2009.0
8021,35-54 years,Malta,8528202278.0,54933.0,2418.9,female,0.0,0.0,3054.0,2009.0
8022,5-14 years,Malta,8528202278.0,21609.0,2418.9,female,0.0,0.0,3054.0,2009.0
8023,55-74 years,Malta,8528202278.0,48486.0,2418.9,female,0.0,0.0,3054.0,2009.0
8024,75+ years,Malta,8528202278.0,15983.0,2418.9,female,0.0,0.0,3054.0,2009.0
8025,5-14 years,Malta,8528202278.0,22744.0,2418.9,male,0.0,0.0,3054.0,2009.0
8026,35-54 years,Malta,8741059603.0,56430.0,2100.8,male,4.0,17.0,3054.0,2010.0
8027,75+ years,Malta,8741059603.0,10212.0,2100.8,male,2.0,2.0,3054.0,2010.0
8028,15-24 years,Malta,8741059603.0,29208.0,2100.8,male,2.0,3.0,3054.0,2010.0
8029,25-34 years,Malta,8741059603.0,31445.0,2100.8,male,1.0,3.0,3054.0,2010.0
8030,55-74 years,Malta,8741059603.0,46730.0,2100.8,male,1.0,4.0,3054.0,2010.0
8031,55-74 years,Malta,8741059603.0,49604.0,2100.8,female,1.0,2.0,3054.0,2010.0
8032,15-24 years,Malta,8741059603.0,27407.0,2100.8,female,0.0,0.0,3054.0,2010.0
8033,25-34 years,Malta,8741059603.0,29274.0,2100.8,female,0.0,0.0,3054.0,2010.0
8034,35-54 years,Malta,8741059603.0,54977.0,2100.8,female,0.0,0.0,3054.0,2010.0
8035,5-14 years,Malta,8741059603.0,21055.0,2100.8,female,0.0,0.0,3054.0,2010.0
8036,75+ years,Malta,8741059603.0,16506.0,2100.8,female,0.0,0.0,3054.0,2010.0
8037,5-14 years,Malta,8741059603.0,22101.0,2100.8,male,0.0,0.0,3054.0,2010.0
8038,35-54 years,Malta,9507645260.0,56411.0,2262.0,male,2.0,9.0,3054.0,2011.0
8039,25-34 years,Malta,9507645260.0,31295.0,2262.0,male,2.0,4.0,3054.0,2011.0
8040,15-24 years,Malta,9507645260.0,28714.0,2262.0,male,2.0,3.0,3054.0,2011.0
8041,55-74 years,Malta,9507645260.0,48074.0,2262.0,male,1.0,4.0,3054.0,2011.0
8042,15-24 years,Malta,9507645260.0,27130.0,2262.0,female,0.0,0.0,3054.0,2011.0
8043,25-34 years,Malta,9507645260.0,29205.0,2262.0,female,0.0,0.0,3054.0,2011.0
8044,35-54 years,Malta,9507645260.0,54987.0,2262.0,female,0.0,0.0,3054.0,2011.0
8045,5-14 years,Malta,9507645260.0,20542.0,2262.0,female,0.0,0.0,3054.0,2011.0
8046,55-74 years,Malta,9507645260.0,50691.0,2262.0,female,0.0,0.0,3054.0,2011.0
8047,75+ years,Malta,9507645260.0,17111.0,2262.0,female,0.0,0.0,3054.0,2011.0
8048,5-14 years,Malta,9507645260.0,21524.0,2262.0,male,0.0,0.0,3054.0,2011.0
8049,75+ years,Malta,9507645260.0,10739.0,2262.0,male,0.0,0.0,3054.0,2011.0
8050,55-74 years,Malta,9209559296.0,49347.0,2262.0,male,2.0,8.0,3054.0,2012.0
8051,35-54 years,Malta,9209559296.0,56478.0,2262.0,male,2.0,6.0,3054.0,2012.0
8052,25-34 years,Malta,9209559296.0,31548.0,2262.0,male,1.0,3.0,3054.0,2012.0
8053,75+ years,Malta,9209559296.0,11234.0,2262.0,male,1.0,1.0,3054.0,2012.0
8054,35-54 years,Malta,9209559296.0,54944.0,2262.0,female,1.0,4.0,3054.0,2012.0
8055,55-74 years,Malta,9209559296.0,51796.0,2262.0,female,1.0,2.0,3054.0,2012.0
8056,15-24 years,Malta,9209559296.0,28647.0,2262.0,male,1.0,1.0,3054.0,2012.0
8057,15-24 years,Malta,9209559296.0,26975.0,2262.0,female,0.0,0.0,3054.0,2012.0
8058,25-34 years,Malta,9209559296.0,29331.0,2262.0,female,0.0,0.0,3054.0,2012.0
8059,5-14 years,Malta,9209559296.0,20066.0,2262.0,female,0.0,0.0,3054.0,2012.0
8060,75+ years,Malta,9209559296.0,17713.0,2262.0,female,0.0,0.0,3054.0,2012.0
8061,5-14 years,Malta,9209559296.0,21059.0,2262.0,male,0.0,0.0,3054.0,2012.0
8062,35-54 years,Malta,10145114180.0,56705.0,2262.0,male,2.0,11.0,3054.0,2013.0
8063,75+ years,Malta,10145114180.0,11751.0,2262.0,male,1.0,1.0,3054.0,2013.0
8064,55-74 years,Malta,10145114180.0,50574.0,2262.0,male,1.0,4.0,3054.0,2013.0
8065,15-24 years,Malta,10145114180.0,28655.0,2262.0,male,1.0,2.0,3054.0,2013.0
8066,25-34 years,Malta,10145114180.0,32048.0,2262.0,male,1.0,2.0,3054.0,2013.0
8067,5-14 years,Malta,10145114180.0,20804.0,2262.0,male,1.0,1.0,3054.0,2013.0
8068,25-34 years,Malta,10145114180.0,29657.0,2262.0,female,1.0,1.0,3054.0,2013.0
8069,15-24 years,Malta,10145114180.0,26698.0,2262.0,female,0.0,0.0,3054.0,2013.0
8070,35-54 years,Malta,10145114180.0,54854.0,2262.0,female,0.0,0.0,3054.0,2013.0
8071,5-14 years,Malta,10145114180.0,19765.0,2262.0,female,0.0,0.0,3054.0,2013.0
8072,55-74 years,Malta,10145114180.0,52903.0,2262.0,female,0.0,0.0,3054.0,2013.0
8073,75+ years,Malta,10145114180.0,18314.0,2262.0,female,0.0,0.0,3054.0,2013.0
8074,75+ years,Malta,11234045376.0,12335.0,2262.0,male,5.0,5.0,3054.0,2014.0
8075,35-54 years,Malta,11234045376.0,57094.0,2262.0,male,3.0,13.0,3054.0,2014.0
8076,55-74 years,Malta,11234045376.0,51764.0,2262.0,male,1.0,5.0,3054.0,2014.0
8077,15-24 years,Malta,11234045376.0,28298.0,2262.0,male,1.0,2.0,3054.0,2014.0
8078,25-34 years,Malta,11234045376.0,32560.0,2262.0,male,1.0,2.0,3054.0,2014.0
8079,5-14 years,Malta,11234045376.0,19668.0,2262.0,female,1.0,1.0,3054.0,2014.0
8080,15-24 years,Malta,11234045376.0,26151.0,2262.0,female,1.0,1.0,3054.0,2014.0
8081,25-34 years,Malta,11234045376.0,30050.0,2262.0,female,1.0,1.0,3054.0,2014.0
8082,55-74 years,Malta,11234045376.0,54027.0,2262.0,female,1.0,1.0,3054.0,2014.0
8083,35-54 years,Malta,11234045376.0,54883.0,2262.0,female,1.0,1.0,3054.0,2014.0
8084,75+ years,Malta,11234045376.0,18918.0,2262.0,female,0.0,0.0,3054.0,2014.0
8085,5-14 years,Malta,11234045376.0,20777.0,2262.0,male,0.0,0.0,3054.0,2014.0
8086,25-34 years,Malta,10574026838.0,33179.0,2262.0,male,3.0,8.0,3054.0,2015.0
8087,35-54 years,Malta,10574026838.0,57603.0,2262.0,male,2.0,9.0,3054.0,2015.0
8088,55-74 years,Malta,10574026838.0,53017.0,2262.0,male,2.0,8.0,3054.0,2015.0
8089,15-24 years,Malta,10574026838.0,27768.0,2262.0,male,1.0,2.0,3054.0,2015.0
8090,35-54 years,Malta,10574026838.0,55098.0,2262.0,female,1.0,3.0,3054.0,2015.0
8091,15-24 years,Malta,10574026838.0,25588.0,2262.0,female,1.0,1.0,3054.0,2015.0
8092,55-74 years,Malta,10574026838.0,55161.0,2262.0,female,1.0,2.0,3054.0,2015.0
8093,25-34 years,Malta,10574026838.0,30613.0,2262.0,female,1.0,1.0,3054.0,2015.0
8094,5-14 years,Malta,10574026838.0,19625.0,2262.0,female,0.0,0.0,3054.0,2015.0
8095,75+ years,Malta,10574026838.0,19379.0,2262.0,female,0.0,0.0,3054.0,2015.0
8096,5-14 years,Malta,10574026838.0,20817.0,2262.0,male,0.0,0.0,3054.0,2015.0
8097,75+ years,Malta,10574026838.0,12789.0,2262.0,male,0.0,0.0,3054.0,2015.0
8098,15-24 years,Montenegro,984297589.0,48660.0,306.6,female,0.0,0.0,2481.0,2000.0
8099,25-34 years,Montenegro,984297589.0,43578.0,306.6,female,0.0,0.0,2481.0,2000.0
8100,35-54 years,Montenegro,984297589.0,86210.0,306.6,female,0.0,0.0,2481.0,2000.0
8101,5-14 years,Montenegro,984297589.0,43461.0,306.6,female,0.0,0.0,2481.0,2000.0
8102,55-74 years,Montenegro,984297589.0,58144.0,306.6,female,0.0,0.0,2481.0,2000.0
8103,75+ years,Montenegro,984297589.0,14322.0,306.6,female,0.0,0.0,2481.0,2000.0
8104,15-24 years,Montenegro,984297589.0,50621.0,306.6,male,0.0,0.0,2481.0,2000.0
8105,25-34 years,Montenegro,984297589.0,43146.0,306.6,male,0.0,0.0,2481.0,2000.0
8106,35-54 years,Montenegro,984297589.0,85940.0,306.6,male,0.0,0.0,2481.0,2000.0
8107,5-14 years,Montenegro,984297589.0,46337.0,306.6,male,0.0,0.0,2481.0,2000.0
8108,55-74 years,Montenegro,984297589.0,49448.0,306.6,male,0.0,0.0,2481.0,2000.0
8109,75+ years,Montenegro,984297589.0,8801.0,306.6,male,0.0,0.0,2481.0,2000.0
8110,15-24 years,Montenegro,1159869246.0,48660.0,306.6,female,0.0,0.0,2481.0,2001.0
8111,25-34 years,Montenegro,1159869246.0,43578.0,306.6,female,0.0,0.0,2481.0,2001.0
8112,35-54 years,Montenegro,1159869246.0,86210.0,306.6,female,0.0,0.0,2481.0,2001.0
8113,5-14 years,Montenegro,1159869246.0,43461.0,306.6,female,0.0,0.0,2481.0,2001.0
8114,55-74 years,Montenegro,1159869246.0,58144.0,306.6,female,0.0,0.0,2481.0,2001.0
8115,75+ years,Montenegro,1159869246.0,14322.0,306.6,female,0.0,0.0,2481.0,2001.0
8116,15-24 years,Montenegro,1159869246.0,50621.0,306.6,male,0.0,0.0,2481.0,2001.0
8117,25-34 years,Montenegro,1159869246.0,43146.0,306.6,male,0.0,0.0,2481.0,2001.0
8118,35-54 years,Montenegro,1159869246.0,85940.0,306.6,male,0.0,0.0,2481.0,2001.0
8119,5-14 years,Montenegro,1159869246.0,46337.0,306.6,male,0.0,0.0,2481.0,2001.0
8120,55-74 years,Montenegro,1159869246.0,49448.0,306.6,male,0.0,0.0,2481.0,2001.0
8121,75+ years,Montenegro,1159869246.0,8801.0,306.6,male,0.0,0.0,2481.0,2001.0
8122,15-24 years,Montenegro,1284685051.0,48660.0,306.6,female,0.0,0.0,2481.0,2002.0
8123,25-34 years,Montenegro,1284685051.0,43578.0,306.6,female,0.0,0.0,2481.0,2002.0
8124,35-54 years,Montenegro,1284685051.0,86210.0,306.6,female,0.0,0.0,2481.0,2002.0
8125,5-14 years,Montenegro,1284685051.0,43461.0,306.6,female,0.0,0.0,2481.0,2002.0
8126,55-74 years,Montenegro,1284685051.0,58144.0,306.6,female,0.0,0.0,2481.0,2002.0
8127,75+ years,Montenegro,1284685051.0,14322.0,306.6,female,0.0,0.0,2481.0,2002.0
8128,15-24 years,Montenegro,1284685051.0,50621.0,306.6,male,0.0,0.0,2481.0,2002.0
8129,25-34 years,Montenegro,1284685051.0,43146.0,306.6,male,0.0,0.0,2481.0,2002.0
8130,35-54 years,Montenegro,1284685051.0,85940.0,306.6,male,0.0,0.0,2481.0,2002.0
8131,5-14 years,Montenegro,1284685051.0,46337.0,306.6,male,0.0,0.0,2481.0,2002.0
8132,55-74 years,Montenegro,1284685051.0,49448.0,306.6,male,0.0,0.0,2481.0,2002.0
8133,75+ years,Montenegro,1284685051.0,8801.0,306.6,male,0.0,0.0,2481.0,2002.0
8134,15-24 years,Montenegro,1707710053.0,48662.0,306.6,female,0.0,0.0,2481.0,2003.0
8135,25-34 years,Montenegro,1707710053.0,43857.0,306.6,female,0.0,0.0,2481.0,2003.0
8136,35-54 years,Montenegro,1707710053.0,86276.0,306.6,female,0.0,0.0,2481.0,2003.0
8137,5-14 years,Montenegro,1707710053.0,43122.0,306.6,female,0.0,0.0,2481.0,2003.0
8138,55-74 years,Montenegro,1707710053.0,58393.0,306.6,female,0.0,0.0,2481.0,2003.0
8139,75+ years,Montenegro,1707710053.0,14696.0,306.6,female,0.0,0.0,2481.0,2003.0
8140,15-24 years,Montenegro,1707710053.0,50688.0,306.6,male,0.0,0.0,2481.0,2003.0
8141,25-34 years,Montenegro,1707710053.0,43303.0,306.6,male,0.0,0.0,2481.0,2003.0
8142,35-54 years,Montenegro,1707710053.0,86015.0,306.6,male,0.0,0.0,2481.0,2003.0
8143,5-14 years,Montenegro,1707710053.0,46019.0,306.6,male,0.0,0.0,2481.0,2003.0
8144,55-74 years,Montenegro,1707710053.0,49464.0,306.6,male,0.0,0.0,2481.0,2003.0
8145,75+ years,Montenegro,1707710053.0,9193.0,306.6,male,0.0,0.0,2481.0,2003.0
8146,15-24 years,Montenegro,2073234418.0,48581.0,376.7,female,0.0,0.0,2481.0,2004.0
8147,25-34 years,Montenegro,2073234418.0,44333.0,376.7,female,0.0,0.0,2481.0,2004.0
8148,35-54 years,Montenegro,2073234418.0,86342.0,376.7,female,0.0,0.0,2481.0,2004.0
8149,5-14 years,Montenegro,2073234418.0,42415.0,376.7,female,0.0,0.0,2481.0,2004.0
8150,55-74 years,Montenegro,2073234418.0,59168.0,376.7,female,0.0,0.0,2481.0,2004.0
8151,75+ years,Montenegro,2073234418.0,15351.0,376.7,female,0.0,0.0,2481.0,2004.0
8152,15-24 years,Montenegro,2073234418.0,50659.0,376.7,male,0.0,0.0,2481.0,2004.0
8153,25-34 years,Montenegro,2073234418.0,43672.0,376.7,male,0.0,0.0,2481.0,2004.0
8154,35-54 years,Montenegro,2073234418.0,86065.0,376.7,male,0.0,0.0,2481.0,2004.0
8155,5-14 years,Montenegro,2073234418.0,45411.0,376.7,male,0.0,0.0,2481.0,2004.0
8156,55-74 years,Montenegro,2073234418.0,49788.0,376.7,male,0.0,0.0,2481.0,2004.0
8157,75+ years,Montenegro,2073234418.0,9838.0,376.7,male,0.0,0.0,2481.0,2004.0
8158,75+ years,Montenegro,2257174481.0,10389.0,406.2,male,6.0,6.0,2481.0,2005.0
8159,55-74 years,Montenegro,2257174481.0,50541.0,406.2,male,6.0,29.0,2481.0,2005.0
8160,75+ years,Montenegro,2257174481.0,16010.0,406.2,female,4.0,6.0,2481.0,2005.0
8161,25-34 years,Montenegro,2257174481.0,44188.0,406.2,male,4.0,16.0,2481.0,2005.0
8162,35-54 years,Montenegro,2257174481.0,85719.0,406.2,male,4.0,29.0,2481.0,2005.0
8163,55-74 years,Montenegro,2257174481.0,60185.0,406.2,female,3.0,16.0,2481.0,2005.0
8164,35-54 years,Montenegro,2257174481.0,86115.0,406.2,female,2.0,9.0,2481.0,2005.0
8165,25-34 years,Montenegro,2257174481.0,44869.0,406.2,female,1.0,3.0,2481.0,2005.0
8166,15-24 years,Montenegro,2257174481.0,48228.0,406.2,female,1.0,2.0,2481.0,2005.0
8167,15-24 years,Montenegro,2257174481.0,50447.0,406.2,male,1.0,2.0,2481.0,2005.0
8168,5-14 years,Montenegro,2257174481.0,41763.0,406.2,female,0.0,0.0,2481.0,2005.0
8169,5-14 years,Montenegro,2257174481.0,44778.0,406.2,male,0.0,0.0,2481.0,2005.0
8170,15-24 years,Montenegro,2721904403.0,47824.0,543.7,female,0.0,0.0,2481.0,2006.0
8171,25-34 years,Montenegro,2721904403.0,45421.0,543.7,female,0.0,0.0,2481.0,2006.0
8172,35-54 years,Montenegro,2721904403.0,86005.0,543.7,female,0.0,0.0,2481.0,2006.0
8173,5-14 years,Montenegro,2721904403.0,41138.0,543.7,female,0.0,0.0,2481.0,2006.0
8174,55-74 years,Montenegro,2721904403.0,61112.0,543.7,female,0.0,0.0,2481.0,2006.0
8175,75+ years,Montenegro,2721904403.0,16606.0,543.7,female,0.0,0.0,2481.0,2006.0
8176,15-24 years,Montenegro,2721904403.0,50183.0,543.7,male,0.0,0.0,2481.0,2006.0
8177,25-34 years,Montenegro,2721904403.0,44741.0,543.7,male,0.0,0.0,2481.0,2006.0
8178,35-54 years,Montenegro,2721904403.0,85461.0,543.7,male,0.0,0.0,2481.0,2006.0
8179,5-14 years,Montenegro,2721904403.0,44115.0,543.7,male,0.0,0.0,2481.0,2006.0
8180,55-74 years,Montenegro,2721904403.0,51354.0,543.7,male,0.0,0.0,2481.0,2006.0
8181,75+ years,Montenegro,2721904403.0,10925.0,543.7,male,0.0,0.0,2481.0,2006.0
8182,75+ years,Montenegro,3680710375.0,11416.0,681.1,male,14.0,15.0,2481.0,2007.0
8183,55-74 years,Montenegro,3680710375.0,52283.0,681.1,male,6.0,29.0,2481.0,2007.0
8184,75+ years,Montenegro,3680710375.0,17124.0,681.1,female,5.0,7.0,2481.0,2007.0
8185,35-54 years,Montenegro,3680710375.0,85387.0,681.1,male,4.0,27.0,2481.0,2007.0
8186,25-34 years,Montenegro,3680710375.0,45516.0,681.1,male,3.0,12.0,2481.0,2007.0
8187,55-74 years,Montenegro,3680710375.0,61941.0,681.1,female,2.0,12.0,2481.0,2007.0
8188,35-54 years,Montenegro,3680710375.0,86182.0,681.1,female,2.0,10.0,2481.0,2007.0
8189,15-24 years,Montenegro,3680710375.0,49885.0,681.1,male,2.0,5.0,2481.0,2007.0
8190,25-34 years,Montenegro,3680710375.0,46000.0,681.1,female,1.0,3.0,2481.0,2007.0
8191,5-14 years,Montenegro,3680710375.0,43529.0,681.1,male,1.0,1.0,2481.0,2007.0
8192,15-24 years,Montenegro,3680710375.0,47411.0,681.1,female,0.0,0.0,2481.0,2007.0
8193,5-14 years,Montenegro,3680710375.0,40570.0,681.1,female,0.0,0.0,2481.0,2007.0
8194,75+ years,Montenegro,4545674528.0,11937.0,895.7,male,8.0,9.0,2481.0,2008.0
8195,55-74 years,Montenegro,4545674528.0,53422.0,895.7,male,6.0,30.0,2481.0,2008.0
8196,75+ years,Montenegro,4545674528.0,17836.0,895.7,female,6.0,10.0,2481.0,2008.0
